1767225600000000,2971.65000000,2980.59000000,2971.15000000,2976.22000000,2799.89130000,1767226499999999,8335380.72794700,24496,2067.01630000,6153685.39867100,0
1767226500000000,2976.22000000,2980.31000000,2976.22000000,2979.75000000,449.43840000,1767227399999999,1338702.45084900,10366,252.51090000,752077.74219600,0
1767227400000000,2979.74000000,2980.60000000,2978.42000000,2979.63000000,587.78430000,1767228299999999,1751390.37792400,10323,309.05970000,920851.31951300,0
1767228300000000,2979.64000000,2982.83000000,2979.11000000,2979.81000000,648.13500000,1767229199999999,1932062.62174600,12882,368.07200000,1097140.91029700,0
1767229200000000,2979.81000000,2986.83000000,2979.80000000,2986.07000000,1235.39580000,1767230099999999,3686599.74205500,20254,842.83130000,2515036.77091000,0
1767230100000000,2986.07000000,2988.96000000,2982.42000000,2982.43000000,1354.89890000,1767230999999999,4045329.42668000,19437,811.38760000,2422783.23858200,0
1767231000000000,2982.42000000,2986.45000000,2979.18000000,2986.44000000,1627.45400000,1767231899999999,4852907.79522000,21920,849.73550000,2533949.89412200,0
1767231900000000,2986.45000000,2988.00000000,2984.20000000,2984.32000000,1349.36360000,1767232799999999,4029357.13483300,12657,557.75860000,1665416.19052100,0
1767232800000000,2984.33000000,2987.00000000,2983.33000000,2985.46000000,575.55750000,1767233699999999,1718062.70454800,11139,271.12350000,809311.77677900,0
1767233700000000,2985.45000000,2987.82000000,2982.93000000,2984.43000000,714.12620000,1767234599999999,2132013.14631800,12275,276.93480000,826927.98632300,0
1767234600000000,2984.43000000,2986.57000000,2982.22000000,2982.79000000,596.24480000,1767235499999999,1779382.09355600,14457,240.35130000,717251.77642100,0
1767235500000000,2982.79000000,2983.62000000,2980.90000000,2982.49000000,546.81990000,1767236399999999,1630772.11572300,9188,328.15880000,978571.93373800,0
1767236400000000,2982.50000000,2984.39000000,2981.62000000,2984.39000000,468.77100000,1767237299999999,1398278.52741200,8769,287.71340000,858190.55228500,0
1767237300000000,2984.39000000,2986.18000000,2982.54000000,2983.32000000,580.96990000,1767238199999999,1733683.98005500,8943,352.61020000,1052175.25691900,0
1767238200000000,2983.31000000,2983.90000000,2982.01000000,2983.00000000,273.50190000,1767239099999999,815833.79761000,6083,142.97270000,426435.74025900,0
1767239100000000,2983.00000000,2983.00000000,2979.53000000,2980.00000000,469.35120000,1767239999999999,1399196.91043900,5095,228.23410000,680347.21396300,0
1767240000000000,2979.99000000,2980.97000000,2976.01000000,2976.76000000,643.95410000,1767240899999999,1917970.69677500,11545,286.88150000,854480.13274400,0
1767240900000000,2976.76000000,2978.28000000,2974.49000000,2977.86000000,957.12380000,1767241799999999,2848368.40369000,14639,453.70420000,1350287.48110300,0
1767241800000000,2977.87000000,2979.69000000,2972.99000000,2973.54000000,6974.47590000,1767242699999999,20751926.24815900,15417,4645.58440000,13819731.84512000,0
1767242700000000,2973.54000000,2976.97000000,2973.30000000,2975.35000000,1082.17350000,1767243599999999,3219861.15911100,13844,426.69260000,1269453.00633300,0
