1785542400000000,1862.60000000,1865.45000000,1862.38000000,1864.88000000,2015.41260000,1785543299999999,3757045.57416800,14466,622.65270000,1160657.09183000,0
1785543300000000,1864.88000000,1867.19000000,1864.05000000,1866.00000000,664.80730000,1785544199999999,1240425.42947300,11341,302.98870000,565311.71546200,0
1785544200000000,1866.01000000,1867.11000000,1864.80000000,1867.11000000,472.60890000,1785545099999999,882020.01297700,5813,292.67010000,546206.71343400,0
1785545100000000,1867.11000000,1867.64000000,1864.22000000,1864.70000000,1167.76340000,1785545999999999,2179778.72511400,9184,682.62390000,1274315.08939900,0
1785546000000000,1864.69000000,1867.32000000,1864.69000000,1866.50000000,493.76540000,1785546899999999,921602.19766800,5215,270.73790000,505288.13504200,0
1785546900000000,1866.50000000,1867.45000000,1865.00000000,1866.33000000,800.93930000,1785547799999999,1494817.42339400,7352,348.81500000,650954.85453900,0
1785547800000000,1866.33000000,1867.05000000,1865.80000000,1866.70000000,364.54840000,1785548699999999,680359.07362100,2922,150.40820000,280700.39421400,0
1785548700000000,1866.70000000,1867.51000000,1865.64000000,1867.03000000,1215.32270000,1785549599999999,2268732.79559200,4466,879.34400000,1641580.81469200,0
1785549600000000,1867.03000000,1868.40000000,1866.74000000,1867.95000000,548.46860000,1785550499999999,1024146.87043800,3981,221.41560000,413450.71722900,0
1785550500000000,1867.96000000,1870.00000000,1867.84000000,1868.92000000,400.29530000,1785551399999999,748221.38899000,3647,224.71430000,420015.29952400,0
1785551400000000,1868.93000000,1869.30000000,1867.46000000,1868.09000000,267.73110000,1785552299999999,500282.35787500,2918,157.36540000,294049.78308000,0
1785552300000000,1868.09000000,1869.52000000,1868.02000000,1868.25000000,413.44560000,1785553199999999,772557.71789900,4192,198.22410000,370364.15170000,0
1785553200000000,1868.25000000,1868.67000000,1866.47000000,1867.23000000,378.61960000,1785554099999999,707155.05772900,3075,137.24970000,256363.37992600,0
1785554100000000,1867.23000000,1868.99000000,1866.89000000,1867.97000000,329.76630000,1785554999999999,616011.35933100,2712,141.07160000,263503.15715300,0
