1772323200000000,1964.51000000,1969.28000000,1959.20000000,1962.32000000,3231.34930000,1772324099999999,6349891.16746900,42990,1923.38630000,3780928.90929600,0
1772324100000000,1962.32000000,1964.99000000,1957.84000000,1958.54000000,1361.03150000,1772324999999999,2668388.94721600,29966,636.61790000,1248023.95580400,0
1772325000000000,1958.55000000,1961.45000000,1954.64000000,1956.39000000,1520.73670000,1772325899999999,2977167.64977000,38282,562.68960000,1101620.81065600,0
1772325900000000,1956.38000000,1965.00000000,1955.79000000,1962.66000000,1894.05440000,1772326799999999,3712416.06871900,34966,1013.05580000,1986343.78202200,0
1772326800000000,1962.67000000,1962.70000000,1946.20000000,1949.04000000,3725.44930000,1772327699999999,7273992.57108100,63152,1151.71950000,2248704.08535800,0
1772327700000000,1949.04000000,1959.19000000,1943.58000000,1953.91000000,5110.44720000,1772328599999999,9979829.09672400,60961,3365.94400000,6579265.67699400,0
1772328600000000,1953.92000000,1974.39000000,1952.12000000,1966.92000000,4643.20150000,1772329499999999,9127302.85381900,78403,3010.71390000,5916730.14413500,0
1772329500000000,1966.92000000,2023.40000000,1966.92000000,2012.36000000,26834.82750000,1772330399999999,53668265.35176400,251790,16346.76090000,32677480.85924900,0
1772330400000000,2012.37000000,2052.81000000,2008.61000000,2046.85000000,32661.99320000,1772331299999999,66544778.23133300,348970,16252.71430000,33108503.21454900,0
1772331300000000,2046.85000000,2054.80000000,2026.89000000,2032.36000000,15126.96700000,1772332199999999,30838771.72918900,167511,5326.52810000,10861254.84540000,0
1772332200000000,2032.36000000,2045.19000000,2027.25000000,2043.14000000,7213.63790000,1772333099999999,14694169.13714700,113634,3631.12460000,7397726.24440200,0
1772333100000000,2043.14000000,2048.26000000,2031.34000000,2033.05000000,7447.18670000,1772333999999999,15180480.93315100,98837,3064.21930000,6247538.75580500,0
1772334000000000,2033.04000000,2039.25000000,2032.86000000,2034.86000000,5008.82430000,1772334899999999,10197913.45704100,61067,1925.25250000,3919594.59034700,0
